VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,1/1/2019 0:47,1/1/2019 0:51,1,1,1,N,237,161,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:53,1/1/2019 1:10,1,2.6,1,N,161,90,1,13,0.5,0.5,2.85,0,0.3,17.15,
2,1/1/2019 0:11,1/1/2019 0:18,1,1.24,1,N,137,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:11,1/1/2019 0:43,1,2.43,1,N,137,113,1,14,0.5,0.5,3.82,0,0.3,19.12,
2,1/1/2019 0:47,1/1/2019 1:17,1,4.36,1,N,113,143,1,20.5,0.5,0.5,3.35,0,0.3,25.15,
2,1/1/2019 0:02,1/1/2019 0:13,1,0.56,1,N,186,246,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:29,1/1/2019 0:45,1,2.52,1,N,48,90,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:50,1/1/2019 1:10,1,3.22,1,N,90,143,1,14.5,0.5,0.5,1.58,0,0.3,17.38,
2,1/1/2019 0:48,1/1/2019 1:00,1,2.01,1,N,249,148,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:06,1/1/2019 0:24,4,3.97,1,N,234,12,2,15.5,0.5,0.5,0,0,0.3,16.8,
2,1/1/2019 0:25,1/1/2019 0:29,5,0.56,1,N,12,87,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,1/1/2019 0:34,1/1/2019 0:45,3,1.27,1,N,261,13,1,8.5,0.5,0.5,1.47,0,0.3,11.27,
2,1/1/2019 0:47,1/1/2019 1:05,3,5.87,1,N,261,137,1,20.5,0.5,0.5,4.36,0,0.3,26.16,
1,1/1/2019 0:28,1/1/2019 0:38,2,2.4,1,N,239,41,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,1/1/2019 0:42,1/1/2019 0:58,1,2,1,N,41,236,2,12,0.5,0.5,0,0,0.3,13.3,
1,1/1/2019 0:30,1/1/2019 0:53,2,4,1,N,48,262,1,18,0.5,0.5,4.83,0,0.3,24.13,
1,1/1/2019 0:56,1/1/2019 1:24,1,12.7,1,N,262,95,1,36,0.5,0.5,11.15,0,0.3,48.45,
1,1/1/2019 0:06,1/1/2019 0:14,1,1.3,1,N,79,148,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,1/1/2019 0:17,1/1/2019 0:50,1,17.3,1,N,148,265,1,48.5,0.5,0.5,9.95,0,0.3,59.75,
2,1/1/2019 0:18,1/1/2019 0:24,1,1.3,1,N,43,229,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:37,1/1/2019 0:46,1,1.55,1,N,237,229,1,8,0.5,0.5,2.32,0,0.3,11.62,
2,1/1/2019 0:51,1/1/2019 0:57,1,0.63,1,N,162,161,2,5,0.5,0.5,0,0,0.3,6.3,
1,1/1/2019 0:06,1/1/2019 0:16,1,1.3,1,N,90,79,1,7.5,0.5,0.5,2.2,0,0.3,11,
1,1/1/2019 0:23,1/1/2019 0:37,1,1,1,N,107,90,1,9.5,0.5,0.5,1,0,0.3,11.8,
1,1/1/2019 0:52,1/1/2019 1:00,1,0.9,1,N,90,79,1,7,0.5,0.5,1.25,0,0.3,9.55,
2,1/1/2019 0:05,1/1/2019 0:09,1,0.83,1,N,114,107,1,5,0.5,0.5,1.58,0,0.3,7.88,
2,1/1/2019 0:28,1/1/2019 0:39,1,0.7,1,N,234,164,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,1/1/2019 0:41,1/1/2019 0:50,1,1.02,1,N,234,113,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:54,1/1/2019 1:05,1,1.48,1,N,114,107,1,9,0.5,0.5,1,0,0.3,11.3,
2,1/1/2019 0:07,1/1/2019 0:17,2,2.25,1,N,236,143,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,1/1/2019 0:19,1/1/2019 0:27,3,1.5,1,N,143,238,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:28,1/1/2019 0:31,3,0.8,1,N,238,151,1,4.5,0.5,0.5,1.74,0,0.3,7.54,
2,1/1/2019 0:40,1/1/2019 0:46,3,0.98,1,N,239,143,1,6.5,0.5,0.5,2.34,0,0.3,10.14,
2,1/1/2019 0:51,1/1/2019 0:56,3,1.76,1,N,142,151,1,7,0.5,0.5,2.08,0,0.3,10.38,
2,1/1/2019 0:09,1/1/2019 0:20,1,1.26,1,N,158,114,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,1/1/2019 0:26,1/1/2019 0:42,1,5.74,1,N,249,228,1,18.5,0.5,0.5,3.96,0,0.3,23.76,
2,1/1/2019 0:46,1/1/2019 0:54,3,1.45,1,N,106,54,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:55,1/1/2019 0:59,2,0.83,1,N,54,40,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,1/1/2019 0:30,1/1/2019 0:36,2,0.88,1,N,107,234,2,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:48,1/1/2019 0:51,2,0.43,1,N,107,79,1,4.5,0.5,0.5,0.87,0,0.3,6.67,
2,1/1/2019 0:54,1/1/2019 1:19,3,4.75,1,N,113,189,1,19.5,0.5,0.5,5.2,0,0.3,26,
2,1/1/2019 0:24,1/1/2019 0:52,1,10.86,1,N,205,35,1,33,0.5,0.5,0,0,0.3,34.3,
2,1/1/2019 0:37,1/1/2019 1:21,1,9.55,1,N,48,70,2,34.5,0.5,0.5,0,0,0.3,35.8,
1,1/1/2019 0:11,1/1/2019 0:48,2,2.7,1,N,234,163,2,21.5,0.5,0.5,0,0,0.3,22.8,
1,1/1/2019 0:52,1/1/2019 0:59,1,1,1,N,163,141,1,6,0.5,0.5,1.45,0,0.3,8.75,
2,12/31/2018 23:59,1/1/2019 0:00,4,0,5,N,264,265,1,121,0,0.5,36.54,0,0.3,158.34,
1,1/1/2019 0:50,1/1/2019 1:00,2,1.7,1,N,229,141,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
1,1/1/2019 0:14,1/1/2019 0:37,2,6.5,1,N,161,261,2,23,0.5,0.5,0,0,0.3,24.3,
1,1/1/2019 0:41,1/1/2019 1:04,2,12.3,1,N,261,11,1,34.5,0.5,0.5,7.15,0,0.3,42.95,
2,1/1/2019 0:26,1/1/2019 0:35,6,0.88,1,N,162,163,1,7.5,0.5,0.5,2.2,0,0.3,11,
2,1/1/2019 0:37,1/1/2019 0:46,4,1.2,1,N,163,233,1,7.5,0.5,0.5,2.2,0,0.3,11,
1,1/1/2019 0:49,1/1/2019 1:07,2,5.2,1,N,243,166,2,18.5,0.5,0.5,0,0,0.3,19.8,
2,1/1/2019 0:13,1/1/2019 0:19,3,1.09,1,N,137,234,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:34,1/1/2019 0:46,4,1.2,1,N,90,246,1,9,0.5,0.5,1,0,0.3,11.3,
2,1/1/2019 0:52,1/1/2019 1:00,3,1.21,1,N,68,158,1,7.5,0.5,0.5,2.2,0,0.3,11,
1,1/1/2019 0:19,1/1/2019 0:26,1,0.9,1,N,107,233,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:30,1/1/2019 0:37,2,1.4,1,N,137,79,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,1/1/2019 0:42,1/1/2019 0:53,1,1.6,1,N,79,249,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:56,1/1/2019 1:17,1,2.6,1,N,158,230,1,15,0.5,0.5,4.85,0,0.3,21.15,
1,1/1/2019 0:11,1/1/2019 0:25,3,1.7,1,N,158,107,1,10.5,0.5,0.5,2.35,0,0.3,14.15,
1,1/1/2019 0:36,1/1/2019 0:51,2,1.5,1,N,79,164,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,1/1/2019 0:20,1/1/2019 0:26,1,0.96,1,N,181,25,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:34,1/1/2019 0:54,1,7.31,1,N,25,170,1,22.5,0.5,0.5,4.76,0,0.3,28.56,
2,1/1/2019 0:59,1/1/2019 1:17,1,4.34,1,N,161,151,1,15.5,0.5,0.5,3.36,0,0.3,20.16,
1,1/1/2019 0:13,1/1/2019 0:13,1,0,1,N,48,48,3,2.5,0.5,0.5,0,0,0.3,3.8,
1,1/1/2019 0:31,1/1/2019 0:42,2,1.3,1,N,48,246,1,8.5,0.5,0.5,1,0,0.3,10.8,
1,1/1/2019 0:46,1/1/2019 1:15,2,4.9,1,Y,246,262,1,22,0.5,0.5,4.66,0,0.3,27.96,
1,1/1/2019 0:26,1/1/2019 0:56,1,5.7,1,N,50,255,2,23.5,0.5,0.5,0,0,0.3,24.8,
1,1/1/2019 0:58,1/1/2019 1:14,1,3.7,1,N,255,4,1,15.5,0.5,0.5,3,0,0.3,19.8,
1,1/1/2019 0:39,1/1/2019 0:44,1,0.2,1,N,234,234,1,4.5,0.5,0.5,1,0,0.3,6.8,
2,1/1/2019 0:58,1/1/2019 23:32,1,3.33,1,N,164,261,1,14.5,0.5,0.5,0,0,0.3,15.8,
2,1/1/2019 0:13,1/1/2019 0:17,1,0.52,1,N,48,50,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,1/1/2019 0:28,1/1/2019 0:35,1,0.5,1,N,246,90,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,1/1/2019 0:46,1/1/2019 0:59,1,0.95,1,N,234,107,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:30,1/1/2019 0:39,1,1.3,1,N,170,79,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,1/1/2019 0:43,1/1/2019 0:53,1,1.56,1,N,148,249,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:55,1/1/2019 1:11,1,2.59,1,N,249,246,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,1/1/2019 0:21,1/1/2019 0:46,1,5.32,1,N,113,239,1,20.5,0.5,0.5,2.2,0,0.3,24,
2,1/1/2019 0:48,1/1/2019 1:14,1,6.3,1,N,239,7,2,22.5,0.5,0.5,0,0,0.3,23.8,
2,1/1/2019 0:34,1/1/2019 0:47,1,1.92,1,N,114,224,1,10,0.5,0.5,4,0,0.3,15.3,
1,1/1/2019 0:12,1/1/2019 0:21,4,0.7,1,N,161,162,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:33,1/1/2019 0:55,2,4.1,1,N,161,79,1,17.5,0.5,0.5,4,0,0.3,22.8,
1,1/1/2019 0:30,1/1/2019 0:34,2,1.1,1,N,239,151,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:47,1/1/2019 0:50,3,0.5,1,N,238,239,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:52,1/1/2019 0:56,1,1.1,1,N,239,142,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,1/1/2019 0:57,1/1/2019 1:20,2,4.5,1,N,142,202,2,18,0.5,0.5,0,0,0.3,19.3,
1,1/1/2019 0:35,1/1/2019 0:51,2,3.5,1,N,161,238,1,14,0.5,0.5,3.8,0,0.3,19.1,
1,1/1/2019 0:58,1/1/2019 1:04,2,1.3,1,N,43,75,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,1/1/2019 0:29,1/1/2019 0:46,1,2.71,1,N,161,262,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
2,1/1/2019 0:48,1/1/2019 0:54,1,1.07,1,N,262,141,1,6,0.5,0.5,0,0,0.3,7.3,
2,1/1/2019 0:21,1/1/2019 0:25,2,1.07,1,N,170,229,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:28,1/1/2019 0:33,2,1.01,1,N,141,263,1,5.5,0.5,0.5,1.02,0,0.3,7.82,
2,1/1/2019 0:34,1/1/2019 0:46,2,2.53,1,N,263,151,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,1/1/2019 0:47,1/1/2019 0:54,2,1.26,1,N,151,239,2,7,0.5,0.5,0,0,0.3,8.3,
1,1/1/2019 0:32,1/1/2019 0:34,1,0.7,1,N,132,132,1,4,0.5,0.5,38,0,0.3,43.3,
2,1/1/2019 0:08,1/1/2019 0:23,2,3.15,1,N,161,262,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,1/1/2019 0:25,1/1/2019 0:27,2,0.4,1,N,262,262,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,1/1/2019 0:29,1/1/2019 0:32,1,0.37,1,N,262,263,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,1/1/2019 0:33,1/1/2019 0:37,3,0.62,1,N,262,141,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,1/1/2019 0:38,1/1/2019 1:00,1,4.82,1,N,141,113,1,19,0.5,0.5,3.04,0,0.3,23.34,
2,1/1/2019 0:06,1/1/2019 0:37,1,7.19,1,N,239,83,2,26,0.5,0.5,0,0,0.3,27.3,
2,1/1/2019 0:12,1/1/2019 0:43,2,12.61,1,N,231,243,2,37.5,0.5,0.5,0,0,0.3,38.8,
2,1/1/2019 0:42,1/1/2019 1:05,1,2.21,1,N,164,143,2,14.5,0.5,0.5,0,0,0.3,15.8,
1,1/1/2019 0:19,1/1/2019 0:22,1,0.8,1,N,143,239,1,5,0.5,0.5,1.55,0,0.3,7.85,
1,1/1/2019 0:34,1/1/2019 0:47,3,3.1,1,N,142,75,2,12,0.5,0.5,0,0,0.3,13.3,
1,1/1/2019 0:13,1/1/2019 0:39,2,5.8,1,N,164,87,2,21,0.5,0.5,0,0,0.3,22.3,
1,1/1/2019 0:41,1/1/2019 1:03,1,4.9,1,N,87,113,2,18.5,0.5,0.5,0,0,0.3,19.8,
1,1/1/2019 0:23,1/1/2019 0:26,1,0.6,1,N,186,186,1,4,0.5,0.5,1.05,0,0.3,6.35,
1,1/1/2019 0:32,1/1/2019 0:51,2,4.8,1,N,246,88,2,17.5,0.5,0.5,0,0,0.3,18.8,
1,1/1/2019 0:52,1/1/2019 1:04,4,1.7,1,N,87,148,1,9.5,0.5,0.5,2.15,0,0.3,12.95,
1,1/1/2019 0:31,1/1/2019 1:07,3,17.8,2,N,162,132,2,52,0,0.5,0,5.76,0.3,58.56,
2,1/1/2019 0:41,1/1/2019 1:18,1,10.83,1,N,24,255,1,35.5,0.5,0.5,7.36,0,0.3,44.16,
2,1/1/2019 0:40,1/1/2019 0:48,5,1.17,1,N,113,158,1,7,0.5,0.5,2,0,0.3,10.3,
2,1/1/2019 0:54,1/1/2019 0:59,5,0.68,1,N,125,249,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:33,1/1/2019 0:41,1,1.78,1,N,161,140,1,8,0.5,0.5,1,0,0.3,10.3,
2,1/1/2019 0:44,1/1/2019 0:58,2,3.52,1,N,140,234,1,14,0.5,0.5,3.06,0,0.3,18.36,
1,1/1/2019 0:17,1/1/2019 0:25,1,1.7,1,N,142,238,1,8,0.5,0.5,2.3,0,0.3,11.6,
1,1/1/2019 0:35,1/1/2019 0:48,1,1.2,1,N,142,48,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:56,1/1/2019 1:07,1,1.8,1,N,246,162,1,9.5,0.5,0.5,1,0,0.3,11.8,
2,1/1/2019 0:44,1/1/2019 0:53,2,1.7,1,N,79,233,1,8,0.5,0.5,1.86,0,0.3,11.16,
1,1/1/2019 0:19,1/1/2019 0:25,1,1,1,N,249,234,1,6,0.5,0.5,3,0,0.3,10.3,
1,1/1/2019 0:30,1/1/2019 0:48,1,3.1,1,N,113,141,1,14,0.5,0.5,3.8,0,0.3,19.1,
1,1/1/2019 0:49,1/1/2019 0:52,1,0.7,1,N,141,229,2,4,0.5,0.5,0,0,0.3,5.3,
2,1/1/2019 0:33,1/1/2019 0:41,2,1.15,1,N,234,144,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:43,1/1/2019 0:53,2,1.57,1,N,144,107,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:12,1/1/2019 0:20,2,0.52,1,N,68,68,1,6,0.5,0.5,2.19,0,0.3,9.49,
2,1/1/2019 0:30,1/1/2019 0:40,1,0.95,1,N,90,249,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:52,1/1/2019 0:57,1,0.69,1,N,113,249,1,5,0.5,0.5,1.89,0,0.3,8.19,
2,1/1/2019 0:58,1/1/2019 1:00,1,0.44,1,N,249,113,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,1/1/2019 0:05,1/1/2019 0:16,1,1.6,1,N,234,107,1,9,0.5,0.5,2.05,0,0.3,12.35,
1,1/1/2019 0:19,1/1/2019 0:25,2,1,1,N,79,224,1,6,0.5,0.5,1.46,0,0.3,8.76,
1,1/1/2019 0:29,1/1/2019 0:38,3,1.4,1,N,4,107,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,1/1/2019 0:48,1/1/2019 1:05,1,1.8,1,N,107,148,1,11.5,0.5,0.5,1,0,0.3,13.8,
2,1/1/2019 0:09,1/1/2019 0:30,3,5.54,1,N,43,261,2,19.5,0.5,0.5,0,0,0.3,20.8,
2,1/1/2019 0:31,1/1/2019 0:52,4,6.4,1,N,261,80,2,21,0.5,0.5,0,0,0.3,22.3,
2,1/1/2019 0:58,1/1/2019 1:40,4,6.15,1,N,80,140,1,30.5,0.5,0.5,6.36,0,0.3,38.16,
2,1/1/2019 0:15,1/1/2019 0:38,1,3.46,1,N,50,113,1,16,0.5,0.5,3.46,0,0.3,20.76,
2,1/1/2019 0:44,1/1/2019 0:51,1,0.58,1,N,249,158,1,6,0.5,0.5,1,0,0.3,8.3,
2,1/1/2019 0:52,1/1/2019 1:15,1,5.72,1,N,158,17,1,20.5,0.5,0.5,4.36,0,0.3,26.16,
2,1/1/2019 0:25,1/1/2019 0:36,2,3.62,1,N,229,74,2,12,0.5,0.5,0,0,0.3,13.3,
2,1/1/2019 0:38,1/1/2019 0:46,3,2.53,1,N,74,141,2,9,0.5,0.5,0,0,0.3,10.3,
2,1/1/2019 0:48,1/1/2019 1:02,4,4.91,1,N,141,148,1,16,0.5,0.5,4.32,0,0.3,21.62,
1,1/1/2019 0:18,1/1/2019 0:26,4,0.5,1,N,164,162,1,6.5,0.5,0.5,1.55,0,0.3,9.35,
1,1/1/2019 0:28,1/1/2019 0:34,3,1,1,N,162,229,1,6,0.5,0.5,1.09,0,0.3,8.39,
1,1/1/2019 0:40,1/1/2019 0:51,2,1.8,1,N,229,107,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:52,1/1/2019 1:01,2,0.9,1,N,107,79,1,7,0.5,0.5,1.65,0,0.3,9.95,
2,1/1/2019 0:32,1/1/2019 0:36,5,0.58,1,N,4,79,2,5,0.5,0.5,0,0,0.3,6.3,
2,1/1/2019 0:42,1/1/2019 0:55,5,1.65,1,N,79,249,2,10,0.5,0.5,0,0,0.3,11.3,
2,1/1/2019 0:08,1/1/2019 0:14,3,1.87,1,N,142,239,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:18,1/1/2019 0:32,3,2.44,1,N,239,140,1,11.5,0.5,0.5,10,0,0.3,22.8,
2,1/1/2019 0:41,1/1/2019 0:58,4,1,1,N,161,164,2,11,0.5,0.5,0,0,0.3,12.3,
2,1/1/2019 0:59,1/1/2019 1:19,3,2.32,1,N,164,48,1,14,0.5,0.5,1,0,0.3,16.3,
1,1/1/2019 0:07,1/1/2019 0:20,1,1.5,1,N,79,249,1,9.5,0.5,0.5,1,0,0.3,11.8,
1,1/1/2019 0:21,1/1/2019 0:28,1,0.8,1,N,249,68,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,1/1/2019 0:33,1/1/2019 0:59,1,3.5,1,N,90,141,1,18,0.5,0.5,2.9,0,0.3,22.2,
2,1/1/2019 0:21,1/1/2019 0:51,3,3.9,1,N,43,79,1,20,0.5,0.5,4.26,0,0.3,25.56,
2,1/1/2019 0:55,1/1/2019 1:10,3,4.21,1,N,79,112,1,14.5,0.5,0.5,4.31,5.76,0.3,25.87,
2,1/1/2019 0:43,1/1/2019 0:55,1,0.56,1,N,170,170,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,1/1/2019 0:15,1/1/2019 0:43,4,5.81,1,N,79,7,1,22,0.5,0.5,4.66,0,0.3,27.96,
2,1/1/2019 0:58,1/1/2019 1:04,3,1.04,1,N,229,141,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
1,1/1/2019 0:25,1/1/2019 0:54,1,4.1,5,N,163,265,1,45,0,0,9.05,0,0.3,54.35,
1,1/1/2019 0:17,1/1/2019 0:24,2,1.3,1,N,239,238,1,7,0.5,0.5,0.83,0,0.3,9.13,
1,1/1/2019 0:29,1/1/2019 1:01,2,9.3,1,N,238,256,1,31.5,0.5,0.5,0,0,0.3,32.8,
1,1/1/2019 0:14,1/1/2019 0:18,1,1,1,N,158,249,1,5,0.5,0.5,1.55,0,0.3,7.85,
1,1/1/2019 0:36,1/1/2019 1:06,1,7,1,N,158,74,1,25.5,0.5,0.5,5.35,0,0.3,32.15,
2,1/1/2019 0:29,1/1/2019 0:43,5,5.65,1,N,50,116,1,18,0.5,0.5,3.86,0,0.3,23.16,
2,1/1/2019 0:46,1/1/2019 0:52,5,1.18,1,N,152,116,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,1/1/2019 0:55,1/1/2019 1:09,1,4.06,1,N,116,243,2,14.5,0.5,0.5,0,0,0.3,15.8,
1,1/1/2019 0:19,1/1/2019 0:38,1,1.4,1,N,234,170,2,12,0.5,0.5,0,0,0.3,13.3,
1,1/1/2019 0:41,1/1/2019 0:48,1,1,1,N,170,186,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,1/1/2019 0:50,1/1/2019 1:07,1,2.2,1,N,90,162,1,12,0.5,0.5,2.65,0,0.3,15.95,
2,1/1/2019 0:35,1/1/2019 1:00,1,1.05,1,N,161,164,1,14.5,0.5,0.5,4.74,0,0.3,20.54,
2,1/1/2019 0:24,1/1/2019 0:55,5,3.48,1,N,107,142,2,20,0.5,0.5,0,0,0.3,21.3,
2,1/1/2019 0:56,1/1/2019 1:07,4,1.88,1,N,142,236,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,1/1/2019 0:30,1/1/2019 0:38,1,2.2,1,N,161,236,2,9,0.5,0.5,0,0,0.3,10.3,
1,1/1/2019 0:43,1/1/2019 0:53,2,2.2,1,N,236,143,1,9.5,0.5,0.5,3.5,0,0.3,14.3,
2,1/1/2019 0:45,1/1/2019 0:53,1,1.32,1,N,231,144,1,7,0.5,0.5,1,0,0.3,9.3,
2,1/1/2019 0:54,1/1/2019 1:04,6,2.17,1,N,144,137,1,9,0.5,0.5,1,0,0.3,11.3,
2,1/1/2019 0:12,1/1/2019 0:14,1,0.31,1,N,158,249,1,3.5,0.5,0.5,1.2,0,0.3,6,
2,1/1/2019 0:27,1/1/2019 1:02,1,11.84,1,N,249,70,2,37.5,0.5,0.5,0,5.76,0.3,44.56,
2,1/1/2019 0:25,1/1/2019 0:37,2,1.82,1,N,50,68,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:40,1/1/2019 0:46,2,0.4,1,N,68,68,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,1/1/2019 0:52,1/1/2019 1:01,2,1.42,1,N,90,170,1,8,0.5,0.5,2,0,0.3,11.3,
2,1/1/2019 0:21,1/1/2019 0:36,1,7.01,1,N,138,112,1,21,0.5,0.5,5.58,0,0.3,27.88,
2,1/1/2019 0:59,1/1/2019 1:01,1,0.32,1,N,170,170,1,3.5,0.5,0.5,1.2,0,0.3,6,
2,1/1/2019 0:17,1/1/2019 0:39,2,4.71,1,N,249,262,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
2,1/1/2019 0:42,1/1/2019 0:47,2,1.19,1,N,263,141,1,6,0.5,0.5,1.46,0,0.3,8.76,
1,1/1/2019 0:41,1/1/2019 1:07,1,16.8,5,N,132,265,1,62,0,0,12.45,0,0.3,74.75,
2,1/1/2019 0:15,1/1/2019 0:56,1,1.92,1,N,161,186,2,23,0.5,0.5,0,0,0.3,24.3,
2,1/1/2019 0:41,1/1/2019 0:59,4,3.99,1,N,7,129,2,16.5,0.5,0.5,0,0,0.3,17.8,
1,1/1/2019 0:46,1/1/2019 1:36,3,7,1,N,249,41,2,34,0.5,0.5,0,0,0.3,35.3,
2,1/1/2019 0:04,1/1/2019 0:18,1,3.64,1,N,79,87,1,13.5,0.5,0.5,3.7,0,0.3,18.5,
2,1/1/2019 0:24,1/1/2019 0:38,1,3.18,1,N,88,90,1,12.5,0.5,0.5,1.5,0,0.3,15.3,
2,1/1/2019 0:53,1/1/2019 1:09,1,2.21,1,N,170,142,1,11.5,0.5,0.5,1,0,0.3,13.8,
2,1/1/2019 0:14,1/1/2019 0:27,1,1.46,1,N,246,137,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,1/1/2019 0:38,1/1/2019 1:01,1,3.44,1,N,164,236,1,16,0.5,0.5,0,0,0.3,17.3,
2,1/1/2019 0:06,1/1/2019 0:16,1,1.05,1,N,68,114,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,1/1/2019 0:18,1/1/2019 0:26,1,1.79,1,N,114,87,2,8,0.5,0.5,0,0,0.3,9.3,
2,1/1/2019 0:33,1/1/2019 0:42,1,1.56,1,N,148,79,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
2,1/1/2019 0:47,1/1/2019 0:58,1,2.23,1,N,4,229,1,10,0.5,0.5,2,0,0.3,13.3,
1,1/1/2019 0:29,1/1/2019 0:55,1,3.5,1,N,48,79,1,17.5,0.5,0.5,1,0,0.3,19.8,
1,1/1/2019 0:58,1/1/2019 1:12,1,3.2,1,N,79,87,1,13,0.5,0.5,1,0,0.3,15.3,
2,1/1/2019 0:01,1/1/2019 0:06,2,0.9,1,N,79,144,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,1/1/2019 0:21,1/1/2019 0:33,1,4.02,1,N,79,87,1,14.5,0.5,0.5,3.16,0,0.3,18.96,
2,1/1/2019 0:40,1/1/2019 0:57,2,5.18,1,N,261,164,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
1,1/1/2019 0:22,1/1/2019 0:25,1,0.5,1,N,162,229,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,1/1/2019 0:50,1/1/2019 0:58,3,0.8,1,N,107,164,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,1/1/2019 0:58,1/1/2019 1:26,1,10.5,1,N,132,39,2,32.5,0.5,0.5,0,0,0.3,33.8,
2,1/1/2019 0:21,1/1/2019 0:35,6,6.29,1,N,132,76,1,19.5,0.5,0.5,0,0,0.3,20.8,
1,1/1/2019 0:05,1/1/2019 0:21,4,0.5,1,N,48,48,2,10.5,0.5,0.5,0,0,0.3,11.8,
1,1/1/2019 0:23,1/1/2019 0:45,2,2.7,1,N,48,211,1,15,0.5,0.5,0,0,0.3,16.3,
1,1/1/2019 0:48,1/1/2019 1:11,2,3.8,1,N,211,163,2,17,0.5,0.5,0,0,0.3,18.3,
2,1/1/2019 0:50,1/1/2019 1:21,1,6.5,1,N,263,129,2,25,0.5,0.5,0,0,0.3,26.3,
